tweets,cleaned tweets,
" #Healthcare #Job in #Lexington , KY: Life Skills Trainer at The MENTOR Network http://t.co/hadGpvAgzj #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01E33730> coordinates {u'type': u'Point', u'coordinates': [-84.4951359, 38.0317136]}","#healthcare,#job,#lexington,ky,life,skills,trainer,mentor,network,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #KingGeorge , VA: Dietitian at Fresenius Medical Care http://t.co/SP22NkW817 #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01F33830> coordinates {u'type': u'Point', u'coordinates': [-77.184722, 38.268056]}","#healthcare,#job,#kinggeorge,va,dietitian,fresenius,medical,care,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #Kenvil , NJ: Dialysis Patient Care Tech (PCT) Kenvil NJ at Fresenius Medical Care http://t.co/2vdF3aLl3b place <tweepy.models.Place object at 0x01E33390> coordinates {u'type': u'Point', u'coordinates': [-74.6185913, 40.8796025]}","#healthcare,#job,#kenvil,nj,dialysis,patient,care,tech,pct,kenvil,nj,fresenius,medical,care,type",can'tsay
" #Healthcare #Job in #HIGHPOINT , NC: Night Nurse Needed in High Point NC 150... at BAYADA Home Health Care http://t.co/hOM2rvJgaD place <tweepy.models.Place object at 0x01EF3690> coordinates {u'type': u'Point', u'coordinates': [-80.0423151, 35.9679365]}","#healthcare,#job,#highpoint,nc,night,nurse,nc,bayada,home,health,care,type",can'tsay
" #Healthcare #Job in #Harrisonburg , VA: Life Skills Trainer at The MENTOR Network http://t.co/IqmvC6nplY #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01EF36B0> coordinates {u'type': u'Point', u'coordinates': [-78.8689155, 38.4495688]}","#healthcare,#job,#harrisonburg,va,life,skills,trainer,mentor,network,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #Hammond , LA: Life Skills Trainer at The MENTOR Network http://t.co/g2RAIZSULa #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01E337B0> coordinates {u'type': u'Point', u'coordinates': [-90.4611995, 30.5043583]}","#healthcare,#job,#hammond,la,life,skills,trainer,mentor,network,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #Greensboro , NC: PCT at Fresenius Medical Care http://t.co/uvM3d8q6mf #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01EF3670> coordinates {u'type': u'Point', u'coordinates': [-79.7919754, 36.0726354]}","#healthcare,#job,#greensboro,nc,pct,fresenius,medical,care,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #GLOUCESTER , VA: PCT at Fresenius Medical Care http://t.co/2Aaw15nQLS #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01F33710> coordinates {u'type': u'Point', u'coordinates': [-76.5255062, 37.413752]}","#healthcare,#job,#gloucester,va,pct,fresenius,medical,care,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #Gaithersburg , MD: Occupational Therapist Team Player N... at BAYADA Home Health Care http://t.co/dNHtAIJGZm place <tweepy.models.Place object at 0x01EF3750> coordinates {u'type': u'Point', u'coordinates': [-77.2013705, 39.1434406]}","#healthcare,#job,#gaithersburg,md,occupational,therapist,team,player,bayada,home,health,care,type",can'tsay
" #Healthcare #Job in #Fredericksburg , VA: PCT at Fresenius Medical Care http://t.co/A20gxHCqIq #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01EF3730> coordinates {u'type': u'Point', u'coordinates': [-77.4605399, 38.3031837]}","#healthcare,#job,#fredericksburg,va,pct,fresenius,medical,care,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #Florence , KY: PTA at Blue Sky Therapy http://t.co/gSd9pdnygP #Jobs #TweetMyJobs","#healthcare,#job,#florence,ky,pta,blue,sky,therapy,#jobs,#tweetmyjobs",can'tsay
" #Healthcare #Job in #Falmouth , MA: Home Health Aides and Certified Nursing ... at BAYADA Home Health Care http://t.co/vLKj4HylDr place <tweepy.models.Place object at 0x01F335B0> coordinates {u'type': u'Point', u'coordinates': [-70.6276279, 41.5750249]}","#healthcare,#job,#falmouth,ma,home,health,aides,certified,nursing,bayada,home,health,care,type",can'tsay
" #Healthcare #Job in #Fairfield , CT: Dialysis Patient Care Tech (PCT) Fairfie... at Fresenius Medical Care http://t.co/UQytnbronP place <tweepy.models.Place object at 0x01E33A90> coordinates {u'type': u'Point', u'coordinates': [-73.2637258, 41.1412077]}","#healthcare,#job,#fairfield,ct,dialysis,patient,care,tech,pct,fairfie,fresenius,medical,care,type",can'tsay
" #Healthcare #Job in #Dartmouth , MA: PT Physical Therapist Home Health Per D... at BAYADA Home Health Care http://t.co/zXKeQv217u place <tweepy.models.Place object at 0x01EF37F0> coordinates {u'type': u'Point', u'coordinates': [-71.00737, 41.57206]}","#healthcare,#job,#dartmouth,ma,pt,physical,therapist,home,health,bayada,home,health,care,type",can'tsay
" #Healthcare #Job in #Danville , VA: CNA\Certified Nurse Assistant at BAYADA Home Health Care http://t.co/REXkq4PwC8 #Jobs place <tweepy.models.Place object at 0x01EF3590> coordinates {u'type': u'Point', u'coordinates': [-79.3950228, 36.5859718]}","#healthcare,#job,#danville,va,cna,certified,nurse,assistant,bayada,home,health,care,#jobs,type",can'tsay
" #Healthcare #Job in #Clinton , MD: Patient Care Technician at Fresenius Medical Care http://t.co/gmva1Y9UWf #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01EF3310> coordinates {u'type': u'Point', u'coordinates': [-76.8983059, 38.7651145]}","#healthcare,#job,#clinton,md,patient,care,technician,fresenius,medical,care,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #Clearwater , FL: Life Skills Trainer at The MENTOR Network http://t.co/0KzIcBeObv #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01E33310> coordinates {u'type': u'Point', u'coordinates': [-82.8001026, 27.9658533]}","#healthcare,#job,#clearwater,fl,life,skills,trainer,mentor,network,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #Cincinnati , OH: SLP at Blue Sky Therapy http://t.co/meCC1rEqyY #Jobs #TweetMyJobs","#healthcare,#job,#cincinnati,oh,slp,blue,sky,therapy,#jobs,#tweetmyjobs",can'tsay
" #Healthcare #Job in #Boston , MA: SI Healthcare - Medical Imaging Technical Lead at Accenture http://t.co/A5lEAi6vsu #Jobs","#healthcare,#job,#boston,ma,si,healthcare,medical,imaging,technical,lead,accenture,#jobs",can'tsay
" #Healthcare #Job in #Blacksburg , VA: Life Skills Trainer at The MENTOR Network http://t.co/34qQ1DNuLS #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01E33910> coordinates {u'type': u'Point', u'coordinates': [-80.4139393, 37.2295733]}","#healthcare,#job,#blacksburg,va,life,skills,trainer,mentor,network,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job in #Alexandria , VA: Dietitian Non Exempt at Fresenius Medical Care http://t.co/JJswIA3Icx #Jobs #TweetMyJobs place <tweepy.models.Place object at 0x01F338B0> coordinates {u'type': u'Point', u'coordinates': [-77.0469214, 38.8048355]}","#healthcare,#job,#alexandria,va,dietitian,exempt,fresenius,medical,care,#jobs,#tweetmyjobs,type",can'tsay
" #Healthcare #Job alert: RN (Registered Nurse) for Home Care | BAYADA Home Health Care | #Union , SC http://t.co/YbCzX5j69W #Jobs place <tweepy.models.Place object at 0x01EF36B0> coordinates {u'type': u'Point', u'coordinates': [-81.623711, 34.7154122]}","#healthcare,#job,alert,rn,registered,nurse,home,care,bayada,home,health,care,#union,sc,#jobs,type",can'tsay
" #Healthcare #Job alert: Rehab Program Director - PT,OT, PTA,COTA - Cranford, NJ | #Cranford , NJ http://t.co/aOy2ulcd0x #Jobs place <tweepy.models.Place object at 0x01E33630> coordinates {u'type': u'Point', u'coordinates': [-74.2995928, 40.6584212]}","#healthcare,#job,alert,rehab,program,director,pt,ot,pta,cota,cranford,nj,#cranford,nj,#jobs,type",can'tsay
" #Healthcare #Job alert: Registered Nurse for RN Home Care ... | BAYADA Home Health Care | #Worcester , MA http://t.co/S1yL1Yr0Lj place <tweepy.models.Place object at 0x01F33650> coordinates {u'type': u'Point', u'coordinates': [-71.7919027, 42.279853]}","#healthcare,#job,alert,registered,nurse,rn,home,care,bayada,home,health,care,#worcester,ma,type",can'tsay
" #Healthcare #Job alert: Proctor Supervisor - Western region | Devereux | #Holden , MA http://t.co/gQZipWEq0G #devereuxjobs #Jobs place <tweepy.models.Place object at 0x01EF35B0> coordinates {u'type': u'Point', u'coordinates': [-71.8634062, 42.3517585]}","#healthcare,#job,alert,proctor,supervisor,western,region,devereux,#holden,ma,#devereuxjobs,#jobs,type",can'tsay
" #Healthcare #Job alert: Physical Therapy Assistant | BAYADA Home Health Care | #Norwalk , CT http://t.co/V42P5fjBld #Jobs place <tweepy.models.Place object at 0x01EF3590> coordinates {u'type': u'Point', u'coordinates': [-73.4078968, 41.1175966]}","#healthcare,#job,alert,physical,therapy,assistant,bayada,home,health,care,#norwalk,ct,#jobs,type",can'tsay
" #Healthcare #Job alert: Physical Therapist PT Per Diem So... | BAYADA Home Health Care | #Providence , RI http://t.co/vsRkmwOlhf place <tweepy.models.Place object at 0x01EF3670> coordinates {u'type': u'Point', u'coordinates': [-71.4128343, 41.8239891]}","#healthcare,#job,alert,physical,therapist,pt,diem,bayada,home,health,care,#providence,ri,type",can'tsay
" #Healthcare #Job alert: Physical Therapist Assistant | BAYADA Home Health Care | #Frederick , MD http://t.co/qEXSKF7Z6N #Jobs place <tweepy.models.Place object at 0x01EF35F0> coordinates {u'type': u'Point', u'coordinates': [-77.4105409, 39.4142688]}","#healthcare,#job,alert,physical,therapist,assistant,bayada,home,health,care,#frederick,md,#jobs,type",can'tsay
" #Healthcare #Job alert: Physical Therapist | InnovAge | 8405 W. Alameda Ave., #Lakewood , CO http://t.co/IlFaOKCVFB #Jobs place <tweepy.models.Place object at 0x01F33690> coordinates {u'type': u'Point', u'coordinates': [-105.09154, 39.711669]}","#healthcare,#job,alert,physical,therapist,innovage,alameda,ave,#lakewood,#jobs,type",can'tsay
" #Healthcare #Job alert: Physical Therapist | Avant Healthcare | #Worcester , MA http://t.co/hDcuy28O6Q #H1B #workinUSA #PT #OT place <tweepy.models.Place object at 0x01EF3830> coordinates {u'type': u'Point', u'coordinates': [-71.8022934, 42.2625932]}","#healthcare,#job,alert,physical,therapist,avant,healthcare,#worcester,ma,#h1b,#workinusa,#pt,#ot,type",can'tsay
" #Healthcare #Job alert: Physical Therapist | Avant Healthcare | #Pawtucket , RI http://t.co/q5eglrrpFW #H1B #workinUSA #PT #OT place <tweepy.models.Place object at 0x01EF3710> coordinates {u'type': u'Point', u'coordinates': [-71.3825558, 41.878711]}","#healthcare,#job,alert,physical,therapist,avant,healthcare,#pawtucket,ri,#h1b,#workinusa,#pt,#ot,type",can'tsay
" #Healthcare #Job alert: Physical Therapist | Avant Healthcare | #Dulles , VA http://t.co/7G6G8mMzGN #H1B #workinUSA #PT #OT place <tweepy.models.Place object at 0x01EF3730> coordinates {u'type': u'Point', u'coordinates': [-77.4480814, 38.9516235]}","#healthcare,#job,alert,physical,therapist,avant,healthcare,#dulles,va,#h1b,#workinusa,#pt,#ot,type",can'tsay
" #Healthcare #Job alert: Pediatric TRACH\VENT Nurses Needed ... | BAYADA Home Health Care | #Freehold , NJ http://t.co/KhVzaMRM4B place <tweepy.models.Place object at 0x01E33A90> coordinates {u'type': u'Point', u'coordinates': [-74.286293, 40.232632]}","#healthcare,#job,alert,pediatric,trach,vent,nurses,bayada,home,health,care,#freehold,nj,type",can'tsay
" #Healthcare #Job alert: Pediatric Nurses Needed in Morrist... | BAYADA Home Health Care | #Morristown , NJ http://t.co/9NDE1FbEq9 place <tweepy.models.Place object at 0x01EF3790> coordinates {u'type': u'Point', u'coordinates': [-74.4815438, 40.7967667]}","#healthcare,#job,alert,pediatric,nurses,morrist,bayada,home,health,care,#morristown,nj,type",can'tsay
" #Healthcare #Job alert: PCT Springfield IL | Fresenius Medical Care | #Springfield , IL http://t.co/ExQJcIUqJ1 #Jobs place <tweepy.models.Place object at 0x01EF3810> coordinates {u'type': u'Point', u'coordinates': [-89.6501481, 39.7817213]}","#healthcare,#job,alert,pct,springfield,il,fresenius,medical,care,#springfield,il,#jobs,type",can'tsay
" #Healthcare #Job alert: PCT Patient Care Technician Dialysis (... | Fresenius Medical Care | #MEBANE , NC http://t.co/LvnUFnhB40 place <tweepy.models.Place object at 0x01EF3370> coordinates {u'type': u'Point', u'coordinates': [-79.2669619, 36.0959715]}","#healthcare,#job,alert,pct,patient,care,technician,dialysis,fresenius,medical,care,#mebane,nc,type",can'tsay
" #Healthcare #Job alert: Patient Care Technician | Fresenius Medical Care | #WestMonroe , LA http://t.co/ZSl1TPCq7k #Jobs place <tweepy.models.Place object at 0x01EF3870> coordinates {u'type': u'Point', u'coordinates': [-92.1476353, 32.5184775]}","#healthcare,#job,alert,patient,care,technician,fresenius,medical,care,#westmonroe,la,#jobs,type",can'tsay
" #Healthcare #Job alert: Patient Care Technician | Fresenius Medical Care | #RAYVILLE , LA http://t.co/6PZVUKNHyn #Jobs place <tweepy.models.Place object at 0x01EF3630> coordinates {u'type': u'Point', u'coordinates': [-91.7548473, 32.4773643]}","#healthcare,#job,alert,patient,care,technician,fresenius,medical,care,#rayville,la,#jobs,type",can'tsay
" #Healthcare #Job alert: Patient Care Technician | Fresenius Medical Care | #Kearney , NE http://t.co/wP95IxhxSl #Jobs place <tweepy.models.Place object at 0x01EF3710> coordinates {u'type': u'Point', u'coordinates': [-99.0816784, 40.6993303]}","#healthcare,#job,alert,patient,care,technician,fresenius,medical,care,#kearney,ne,#jobs,type",can'tsay
" #Healthcare #Job alert: OVERNIGHT DIRECT CARE PROFESSIONAL (O... | Devereux | #Rutland , MA http://t.co/qlpNDFjQ9Q #devereuxjobs place <tweepy.models.Place object at 0x01EA3890> coordinates {u'type': u'Point', u'coordinates': [-71.9481211, 42.3695086]}","#healthcare,#job,alert,overnight,direct,care,professional,devereux,#rutland,ma,#devereuxjobs,type",can'tsay
" #Healthcare #Job alert: OCCUPATIONAL THERAPIST-CHT | Methodist Sugar Land Hospital | #SugarLand , Texas http://t.co/LfHwYS4kLM place <tweepy.models.Place object at 0x01E335F0> coordinates {u'type': u'Point', u'coordinates': [-95.63112, 29.588959]}","#healthcare,#job,alert,occupational,therapist,cht,methodist,sugar,land,hospital,#sugarland,texas,type",can'tsay
" #Healthcare #Job alert: Occupational Therapist Home Care ... | BAYADA Home Health Care | #Providence , RI http://t.co/VJBdEza6de place <tweepy.models.Place object at 0x01EF3590> coordinates {u'type': u'Point', u'coordinates': [-71.4128343, 41.8239891]}","#healthcare,#job,alert,occupational,therapist,home,care,bayada,home,health,care,#providence,ri,type",can'tsay
" #Healthcare #Job alert: Nurses for Home Care 500 sign on Bo... | BAYADA Home Health Care | #Sayville , NY http://t.co/mdTD8DXXQH place <tweepy.models.Place object at 0x01F33310> coordinates {u'type': u'Point', u'coordinates': [-73.0820556, 40.7359317]}","#healthcare,#job,alert,nurses,home,care,sign,bo,bayada,home,health,care,#sayville,ny,type",can'tsay
" #Healthcare #Job alert: Nurses (RN or LPN) for Home Care ... | BAYADA Home Health Care | #GardenCity , NY http://t.co/M5hX31ZChl place <tweepy.models.Place object at 0x01F33370> coordinates {u'type': u'Point', u'coordinates': [-73.6342954, 40.7267682]}","#healthcare,#job,alert,nurses,rn,lpn,home,care,bayada,home,health,care,#gardencity,ny,type",can'tsay
" #Healthcare #Job alert: Hospital New Jersey - Physical Therapist - PT - Wayne, NJ | #Wayne , NJ http://t.co/njK2mFh8G3 #Jobs place <tweepy.models.Place object at 0x01E336F0> coordinates {u'type': u'Point', u'coordinates': [-74.2765441, 40.9253725]}","#healthcare,#job,alert,hospital,jersey,physical,therapist,pt,wayne,nj,#wayne,nj,#jobs,type",can'tsay
" #Healthcare #Job alert: Home Health Aides \ HHAs Needed ... | BAYADA Home Health Care | #Brattleboro , VT http://t.co/FqmEY5EMgK place <tweepy.models.Place object at 0x01EF3690> coordinates {u'type': u'Point', u'coordinates': [-72.5578619, 42.8509348]}","#healthcare,#job,alert,home,health,aides,hhas,bayada,home,health,care,#brattleboro,vt,type",can'tsay
" #Healthcare #Job alert: HHAs in Rockingham County NC | BAYADA Home Health Care | #EDEN , NC http://t.co/sz68Y3D9nc #Jobs place <tweepy.models.Place object at 0x01EF3650> coordinates {u'type': u'Point', u'coordinates': [-79.7667026, 36.4884715]}","#healthcare,#job,alert,hhas,rockingham,county,nc,bayada,home,health,care,#eden,nc,#jobs,type",can'tsay
" #Healthcare #Job alert: Group Home Program Manager | Devereux | #Somerset , NJ http://t.co/T3wzm6GNGc #devereuxjobs #Jobs place <tweepy.models.Place object at 0x01E338B0> coordinates {u'type': u'Point', u'coordinates': [-74.4884868, 40.497604]}","#healthcare,#job,alert,home,program,manager,devereux,#somerset,nj,#devereuxjobs,#jobs,type",can'tsay
" #Healthcare #Job alert: FMS Director of Operations | Fresenius Medical Care | #Spokane , WA http://t.co/9yzq5NquyJ #Jobs place <tweepy.models.Place object at 0x01E33910> coordinates {u'type': u'Point', u'coordinates': [-117.4260466, 47.6587802]}","#healthcare,#job,alert,fms,director,operations,fresenius,medical,care,#spokane,wa,#jobs,type",can'tsay
" #Healthcare #Job alert: Director Home Health Services i... | BAYADA Home Health Care | #Gaithersburg , MD http://t.co/3ByHn9yXqC place <tweepy.models.Place object at 0x01EF3750> coordinates {u'type': u'Point', u'coordinates': [-77.2013705, 39.1434406]}","#healthcare,#job,alert,director,home,health,services,bayada,home,health,care,#gaithersburg,md,type",can'tsay
