tweets,cleaned tweets,
 10 steps to a blockbuster #HealthIT startup  http://t.co/dVQzBhOIIB #entrepreneur #healthcare,"steps,blockbuster,#healthit,startup,#entrepreneur,#healthcare",Medical
 10 Steps To A Blockbuster #HealthIT #Startup http://t.co/8Iu0PKiP5u,"steps,blockbuster,#healthit,#startup",Medical
 10 Reasons Why Your Doctor Won’t See Medicare Patients. #medicare #doctor #reimbursements #insurance #greatlist http://t.co/I5IPJfpcDv,"reasons,doctor,won’,medicare,patients,#medicare,#doctor,#reimbursements,#insurance,#greatlist",Medical
 10 Reasons Why Your #Doctor Won’t See #Medicare Patients http://t.co/GxUuWqoMAR,"reasons,#doctor,won’,#medicare,patients",Medical
 10 reasons to visit the Sunshine Coast Smile Centre http://t.co/cSCh7cza6I #dentist,"reasons,visit,sunshine,coast,smile,centre,#dentist",Medical
 10 reasons to visit our dental practice http://t.co/uhPBcVt0oA #dental,"reasons,visit,dental,practice,#dental",Medical
 10 reasons to visit our dental practice http://t.co/F8FmSWA3vU #dental,"reasons,visit,dental,practice,#dental",Medical
 10 Principles that pharma must take to heart http://t.co/ue2uw7a8wP #Pharma #hcsmeuEs,"principles,pharma,heart,#pharma,#hcsmeues",Medical
 10 not-so-glamorous reasons #healthcare design is the most challenging--and rewarding: http://t.co/XpvZcaO7ME #architecture,"glamorous,reasons,#healthcare,design,challenging,rewarding,#architecture",Medical
 10 mistakes practices make in implementing information technology http://t.co/ocENjVyu9K #healthit #digitalhealth #mhealth #tech #hcsm,"mistakes,practices,implementing,information,technology,#healthit,#digitalhealth,#mhealth,#tech,#hcsm",Medical
 10 barriers to employee #innovation. Is this reflected in #healthcare leadership?  http://t.co/0TpraR7bVp,"barriers,employee,#innovation,reflected,#healthcare,leadership",Medical
 1/2 Next Week: votes on #clinicaltrials (@GlenisWillmott); baby milk/food (@Frederiqueries); on a #bioeconomy for #Europe (P. Bartolozzi),"week,votes,#clinicaltrials,baby,milk,food,#bioeconomy,#europe,bartolozzi",Medical
 1 of my past #doula clients said \she had the hardest job!  She not only had to put up with me,"past,#doula,clients,hardest,job",Medical
 1 in 5 U.S. Kids Has a Mental Health Disorder: CDC Information on Healthline http://t.co/Bkx0vniFKu #MentalHealth #EndStigma,"kids,mental,health,disorder,cdc,information,healthline,#mentalhealth,#endstigma",Medical
" 1 in 5 Americans will be 65 or older by 2030, making the #healthcare industry prime for successful #franchises. http://t.co/0LMn9VcL9S","americans,#healthcare,industry,prime,successful,#franchises",Medical
 1 in 4 people will experience some kind of mental health problem in the course of a year #mentalhealth #endstigma,"people,experience,mental,health,course,#mentalhealth,#endstigma",Medical
" 1 hr and 15 min wait and we get in, #waiting #sucks #doctor","hr,min,wait,#waiting,#sucks,#doctor",Medical
" +1. Kevon Kothari from @CareInnovations - we need to go back to treating people in the home. #aging2 @AgingToo place <tweepy.models.Place object at 0x01F93670> coordinates {u'type': u'Point', u'coordinates': [-77.03896278, 38.90397373]}","kevon,kothari,treating,people,home,#aging2,type",Medical
 £140 could buy private firms data on NHS patients http://t.co/OPhbD7b6s9 #HealthIT #HIPAA,"buy,private,firms,data,nhs,patients,#healthit,#hipaa",Medical
" “When in doubt, talk to the patient!” via @wingofzock http://t.co/0ZWclvd6df #epatient #ehr #digitalhealth","doubt,talk,patient,via,#epatient,#ehr,#digitalhealth",Medical
 “What kind of #NHS can Britain afford?” – a brief look at the #economics of British #healthcare http://t.co/S8d85wMcaY,"#nhs,britain,afford,–,brief,look,#economics,british,#healthcare",Medical
" “Wear a smile and have friends; wear a scowl and have wrinkles.”  ~George Eliot #dentist #gresham #pdx #portland place <tweepy.models.Place object at 0x01EA37D0> coordinates {u'type': u'Point', u'coordinates': [-122.430201, 45.500136]}","wear,smile,friends,wear,scowl,wrinkles,george,eliot,#dentist,#gresham,#pdx,#portland,type",Medical
 “Tune into #PXchat tonight and EVERY Wednesday 4real #healthcare convo. Ask real questions + get real answers  8pm (CST).” @mHealthAlliance,"tune,#pxchat,tonight,wednesday,#healthcare,convo,real,questions,real,answers,cst",Medical
 “Tchoklate helps my nose feel better” #alternativemedicine,"tchoklate,helps,nose,feel,#alternativemedicine",Medical
 “Seismic shift” lifts #primarycare's impact on hospital revenues: http://t.co/9ZhMUlBT9x via @amednews #Healthcare,"seismic,shift,lifts,#primarycare,impact,hospital,revenues,via,#healthcare",Medical
 “Seismic shift” lifts #primarycare's impact on #hospital revenues http://t.co/q1mffkLcE0,"seismic,shift,lifts,#primarycare,impact,#hospital,revenues",Medical
" “Private note-taking seems selfish to me. Make it all public, using standards. Big clouds of notes!” http://t.co/TM4gwtEVFw #meded #CMEchat","private,note,taking,selfish,public,using,standards,clouds,notes,#meded,#cmechat",Medical
" “May never be a better time for investors to enter #digitalhealth\ RT @Berci: Digital Health In Europe http://t.co/nscCfv1jR6 #hcsmeu”""","time,investors,enter,#digitalhealth,digital,health,europe,#hcsmeu",Medical
" “It’s OK to ask” about #clinicalresearch, according to NIHR http://t.co/AjAeOMZoOG Pharma Times #pharma","’,ok,#clinicalresearch,according,nihr,pharma,times,#pharma",Medical
 “Immune protein could stop #diabetes in its tracks” Via @medical_xpress. http://t.co/vvQuirA99f #T1D #JDRF,"immune,protein,stop,#diabetes,tracks,via,xpress,#t1d,#jdrf",Medical
 “I work out five days a week; I can't imagine not doing it.”-Gwen Stefani #WorkoutWednesday Stay active! #GetFit #JuniorRollerDerby #Sports,"five,days,week,imagine,gwen,stefani,#workoutwednesday,stay,active,#getfit,#juniorrollerderby,#sports",Medical
" “ER” The Complete Series Seasons 1-5 $149.11 + Ships FREE TODAY ONLY! http://t.co/E6baAmVUzR, #Hospital","er,complete,series,seasons,ships,free,#hospital",Medical
 “Aflac CEO Amos Says U.S. #Health-Care Reform is Vast Opportunity” via @BloombergNews http://t.co/voq7ZIDAOR #healthinsurance,"aflac,ceo,amos,#health,care,reform,vast,opportunity,via,#healthinsurance",Medical
 “5 Myths About Saying Goodbye to Someone that’s Dying” http://t.co/t86TzKp0pt @Caring #EOL #hospice #caregiving,"myths,saying,goodbye,’,dying,#eol,#hospice,#caregiving",Medical
 “5 Myths About Saying Goodbye to Someone that’s Dying” http://t.co/I3IRVSyxKE @Caring #EOL #hospice #caregiving,"myths,saying,goodbye,’,dying,#eol,#hospice,#caregiving",Medical
 “@WHO: Dr Zuma: We must support universal health coverage and the health financing reform #WHA66” @_AfricanUnion #Africa #globalhealth,"dr,zuma,support,universal,health,coverage,health,financing,reform,#wha66,africanunion,#africa,#globalhealth",Medical
" “@udisglutenfree:  #glutenfree snack be on a deserted island? http://t.co/L4Zk5NTKCt” place <tweepy.models.Place object at 0x01E335F0> coordinates {u'type': u'Point', u'coordinates': [-0.81996123, 51.81141462]}","#glutenfree,snack,deserted,island,type",Medical
 “@trustient: “@AHHCNC: #Caregivers: When an Aging Mom Won't Accept Help From Anyone But You | HP #homecare  http://t.co/5eCjOQIOWe””,"#caregivers,aging,mom,wo,accept,help,hp,#homecare",Medical
" “@TRUFUEL50: If you're a #firefighter #EMS or #Police RT using #truheroes for a case of TruFuel.\ #truheroes #firefighter #springwaterFD""","#firefighter,#ems,#police,using,#truheroes,trufuel,#truheroes,#firefighter,#springwaterfd",Medical
" “@TNN_Bihh: \@BreeLilTwin_: #HHS When Is Senior Breakfast ??\"" Wednesday. June 29th” may 29""","bihh,#hhs,senior,breakfast,wednesday,june",Medical
 “@TechCrunch: ConsultingMD Lands $10M From Venrock To Bring Speedy Referrals And 2nd Opinions http://t.co/Uqm5XHkZRT by @ripemp” #healthIT,"consultingmd,lands,venrock,bring,speedy,referrals,opinions,#healthit",Medical
 “@TatumMartinez: people are playing quitish in the halls and my principal is dressed like Dumbledore #HHS” @msuhosky hahah,"people,playing,quitish,halls,principal,dressed,dumbledore,#hhs,hahah",Medical
 “@swallowsgroup: Take a look at our Facebook page and Tweet your friends please https://t.co/ajk5QvET42 #cancersupport” - head &amp; neck cancer,"look,facebook,page,friends,please,https,ajk5qvet42,#cancersupport,head,neck,cancer",Medical
 “@shelby_anne_mc: Lying on my death bed waiting for answer on a possible surgery. #Hospital #SwagSwag https://t.co/cIG7xx0re7” WTF TEXT ME,"anne,mc,lying,death,bed,waiting,answer,surgery,#hospital,#swagswag,https,cig7xx0re7,wtf",Medical
 “@rgal21: lets see how many tools we can stick in Rachel's mouth til she gags #dentist” lmao stop????,"tools,stick,rachel,mouth,til,gags,#dentist,lmao,stop",Medical
 “@PlymGreengrocer: @LoveLiskeard we will be selling our #glutenfree foods @ Liskeard Country Market this Sat 25th May  #LYLM2013  &lt; Great!,"selling,#glutenfree,foods,liskeard,country,market,sat,#lylm2013,lt",Medical
 “@Pink: “@wdpincol01: @Pink Happy 50th birthday”hahahahaha that's awesome- thank you.” Haha - u look damn good for a 50yr old!! @pink #botox,"happy,birthdayhahahahaha,awesome,thank,haha,look,damn,#botox",Medical
 “@picardonhealth: E-prescriptions for all by 2015 docs and pharmacists vow http://t.co/GbXUh3FwtA #cdnhealth” about time,"prescriptions,docs,pharmacists,vow,#cdnhealth,time",Medical
 “@PharmERToxGuy: 'Calcium Before Diltiazem to Reduce Hypotension in Rapid Atrial Dysrhythmias.'. http://t.co/CDeg38Hr8j #FOAMed” good stuff!,"calcium,diltiazem,reduce,hypotension,rapid,atrial,dysrhythmias,#foamed,stuff",Medical
 “@Paul_Sonnier: Roni Zeiger at TEDMED 2013 - #ePatients http://t.co/bBVTu8glMq #DigitalHealth #ePatient #Health20 #mHealth” #yam,"sonnier,roni,zeiger,tedmed,#epatients,#digitalhealth,#epatient,#health20,#mhealth,#yam",Medical
 “@ONC_HealthIT: #ONC worked up five #interoperability training modules to help you with #HIE. http://t.co/KfiWqmbaWi”... Looking forward,"healthit,#onc,five,#interoperability,training,modules,help,#hie,looking,forward",Medical
 “@oliviaross1212: PINKOUT AT ROMEO @ 6!!! #KICKCANCER #DHSSOCCER”,"pinkout,romeo,#kickcancer,#dhssoccer",Medical
 “@NPRHealth: Latest Health Hurdle: Buying Insurance Without A Bank Account http://t.co/gOHwA0iPsz” #ACA #HCR,"health,hurdle,buying,insurance,bank,account,#aca,#hcr",Medical
 “@ninaxo904: Day 1 of training with miss???? #getfit @marleisdow http://t.co/qUXdNaogGC” over four miles in the first day????????,"day,training,miss,#getfit,miles,day",Medical
 “@News1130radio: #Canada should “#Swedenize” #healthcare: #FraserInstitute http://t.co/JMryEXOwU3”,"#canada,#swedenize,#healthcare,#fraserinstitute",Medical
 “@NAPAanesthesia: Blog: Options for #Anesthesia Practices in the time of #Consolidation http://t.co/4qhgRIYinN” written by yours truly!,"blog,options,#anesthesia,practices,time,#consolidation,written,truly",Medical
 “@mpanzini: I has no brain #concussion” you didnt have one before the concussion #goter,"brain,#concussion,didnt,concussion,#goter",Medical
 “@medpagetoday: #VitaminC May Be Key to New #Tuberculosis Treatments. #infectiousdisease .@HHMINEWS http://t.co/8v48OfqNgR”,"#vitaminc,key,#tuberculosis,treatments,#infectiousdisease",Medical
" “@MayoClinic: Combo of Avastin, second drug shows promise fighting #BrainCancer http://t.co/JlqvLwkpEu #BrainTumor” #btsm #glioblastoma #gbm","combo,avastin,drug,promise,fighting,#braincancer,#braintumor,#btsm,#glioblastoma,#gbm",Medical
 “@MarkRaganCEO: Infographic: A picture of health care spending http://t.co/PMRa64H1fw #hc #hcmktg #hcsm,"infographic,picture,health,care,spending,#hc,#hcmktg,#hcsm",Medical
 “@ManeeshJuneja: The Internet of Things' Impact on #Medical Care http://t.co/317nnkDX9j #iot #health” #danmark3NUL #MoMoCopenhagen #health20,"internet,impact,#medical,care,#iot,#health,#danmark3nul,#momocopenhagen,#health20",Medical
" “@LuciasMpls: So many #glutenfree treats at Lucia's  this week. http://t.co/IyLbQyphBz” // just in time for you, @yatesfrg","#glutenfree,treats,lucia,week,time",Medical
" “@loreleikelly: Wakeup call: \there were more people reading the Health Care Bill online than Members of Congress\"" #ACA #FMRevolution""","wakeup,call,people,reading,health,care,bill,online,congress,#aca,#fmrevolution",Medical
 “@lamar_mundane: Happy bday @wayveney. You are lucky I can't find an old yearbook pic. #TempleU #HHS” lol yes very lucky.  Thanks!!!,"mundane,happy,bday,lucky,yearbook,pic,#templeu,#hhs,lol,lucky,thanks",Medical
 “@kimwhit: Online Mothers Groups: Powerful Influencers Of Family #Healthcare Decisions @Forbes @dshaywitz http://t.co/WjveH8JNOC #hcsm” YES!,"online,mothers,powerful,influencers,family,#healthcare,decisions,#hcsm",Medical
" “@kimbahlei: Novacane: numb the pain, numb the pain #dentist” hope you need 3 root canals love you byiiiii ??","novacane,numb,pain,numb,pain,#dentist,hope,root,canals,love,byiiiii",Medical
" “@KHNews: GOP Fears About IRS’ Access To Medical Records Disputed, @MaryAgnesCarey reports: http://t.co/VRBnlwgjlA” #pharma #biotech","gop,fears,irs’,access,medical,records,disputed,reports,#pharma,#biotech",Medical
 “@KentBottles: The end of health price secrecy may be starting in Miami http://t.co/P3NPTQnczx” #healthcare,"health,price,secrecy,starting,miami,#healthcare",Medical
 “@kaplanmedical: US govt is moving legislation to ensure #doctor shortage will not get worse: http://t.co/ipsA5a4J1h”,"govt,moving,legislation,ensure,#doctor,shortage,worse",Medical
 “@jonahelshout: Official #PA daily credits #Israel’s Hadassah #hospital's treatment of #Palestinians - http://t.co/XjGxVuS6GM”,"official,#pa,daily,credits,#israel’,hadassah,#hospital,treatment,#palestinians",Medical
 “@JDRF: “Immune protein could stop #diabetes in its tracks” Via @medical_xpress. http://t.co/9vIgOvqi5F #T1D #JDRF” How amazing?!?,"immune,protein,stop,#diabetes,tracks,via,xpress,#t1d,#jdrf,amazing",Medical
 “@InspiredSci: Most exciting breakthrough in #IVF treatment in 30 years http://t.co/FLoUnMWSCY”,"exciting,breakthrough,#ivf,treatment",Medical
 “@InjusticeFacts: The #Egyptian government spends more on #police than #healthcare and #education combined.”,"#egyptian,government,spends,#police,#healthcare,#education,combined",Medical
 “@IFPMA: @merckgroup #WHA66 event: #schistosomiasis is the second most prevalent tropical disease in #Africa after #malaria” #globalhealth,"#wha66,event,#schistosomiasis,prevalent,tropical,disease,#africa,#malaria,#globalhealth",Medical
 “@HITNewsTweet: 9 'Cs' lead to accountable care http://t.co/tg7p2nobOZ | #Healthcare #IT” Important to implement! #svpol #svmed #vardpol,"cs,lead,accountable,care,#healthcare,#,implement,#svpol,#svmed,#vardpol",Medical
 “@HIDAorg: Why 'Medicare-for-All' Is Not the Answer via @healthaffairs http://t.co/vA9PBEIdRc” #healthcare #medicare #obamacare,"amedicare,answer,via,#healthcare,#medicare,#obamacare",Medical
 “@HHSGov: Doctors and hospitals’ use of health IT more than doubles since 2012: http://t.co/ZBJdTjme6N #ehr http://t.co/KLNlG63eii”,"doctors,hospitals’,health,doubles,#ehr",Medical
 “@healthnews24_7: #health #disease #GallBladder pain. How a tiny organ can cause severe pain http://t.co/A7bbLHor4e”,"#health,#disease,#gallbladder,pain,tiny,organ,cause,severe,pain",Medical
 “@healthaccess: Covered California (@CoveredCA) to announce participating plans and premiums today at 9am Pacific. #ACA #HCR #Obamacare”,"covered,california,announce,participating,plans,premiums,pacific,#aca,#hcr,#obamacare",Medical
" “@GodRevealed In May, we donate $1 to #ALS research for every visit to http://t.co/t3DFFXZjYQ to read 1 of 20+ stories. PLZ RT”","donate,#als,research,visit,read,stories,plz",Medical
" “@Giddyzz: @PeterASinger #kenya, Vote for the best global health innovation #globalhealth”","#kenya,vote,global,health,innovation,#globalhealth",Medical
 “@drseisenberg: The best tools for medical practice social media: @hootsuite http://t.co/JnPGFF2HuS #hcsm #hcmktg #hcsm” + @sedsimon yeah!,"tools,medical,practice,social,media,#hcsm,#hcmktg,#hcsm,yeah",Medical
" “@drseisenberg: Observatory: Oyster Shells Are an Antacid to the Oceans  #gratefulmed http://t.co/MNgfBTWHzF” place <tweepy.models.Place object at 0x01F93A70> coordinates {u'type': u'Point', u'coordinates': [-71.13541592, 42.34863274]}","observatory,oyster,shells,antacid,oceans,#gratefulmed,type",Medical
 “@drcrystaldraper: Dispelling the myths of #Chiropractic! http://t.co/Lx5eDJsfBu” : ...it does not work,"dispelling,myths,#chiropractic",Medical
 “@drbloem: #Flu #Vaccine Ingredients as lethal as ever http://t.co/k45YwF15rR #flushot #vaccines #novax #health #naturalhealth #influenza”,"#flu,#vaccine,ingredients,lethal,#flushot,#vaccines,#novax,#health,#naturalhealth,#influenza",Medical
 “@drbloem: #Flu #Vaccine Ingredients as lethal as ever  http://t.co/yKwfBD9BOo #flushot #vaccines #novax #health #naturalhealth #influenza”,"#flu,#vaccine,ingredients,lethal,#flushot,#vaccines,#novax,#health,#naturalhealth,#influenza",Medical
