ApplNo	ProductNo	Form	Dosage	ProductMktStatus	TECode	ReferenceDrug	drugname	activeingred
088956	001	CAPSULE; ORAL	500MG;5MG	3		0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE
088957	001	CAPSULE; ORAL	25MG;25MG	1		0	HYDRA-ZIDE	HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE
088958	001	TABLET, EXTENDED RELEASE; ORAL	250MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
088959	001	TABLET, EXTENDED RELEASE; ORAL	500MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
088960	001	INJECTABLE; INJECTION	100MG/ML	3		0	TRIMETHOBENZAMIDE HYDROCHLORIDE	TRIMETHOBENZAMIDE HYDROCHLORIDE
088961	001	CAPSULE; ORAL	100MG;50MG	3		0	HYDRA-ZIDE	HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE
088962	001	TABLET; ORAL	0.025MG;2.5MG	3		0	LOGEN	ATROPINE SULFATE; DIPHENOXYLATE HYDROCHLORIDE
088967	001	TABLET; ORAL	EQ 1MG BASE	3		0	TRIFLUOPERAZINE HYDROCHLORIDE	TRIFLUOPERAZINE HYDROCHLORIDE
088968	001	TABLET; ORAL	EQ 2MG BASE	3		0	TRIFLUOPERAZINE HYDROCHLORIDE	TRIFLUOPERAZINE HYDROCHLORIDE
088969	001	TABLET; ORAL	EQ 5MG BASE	3		0	TRIFLUOPERAZINE HYDROCHLORIDE	TRIFLUOPERAZINE HYDROCHLORIDE
088970	001	TABLET; ORAL	EQ 10MG BASE	3		0	TRIFLUOPERAZINE HYDROCHLORIDE	TRIFLUOPERAZINE HYDROCHLORIDE
088972	001	TABLET; ORAL	325MG;50MG;40MG	3		0	BUTALBITAL, ASPIRIN AND CAFFEINE	ASPIRIN; BUTALBITAL; CAFFEINE
088973	001	TABLET; ORAL	200MG	3		0	QUINIDINE SULFATE	QUINIDINE SULFATE
088974	001	TABLET, EXTENDED RELEASE; ORAL	500MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
088986	001	CAPSULE; ORAL	10MG	3		0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE
088987	001	CAPSULE; ORAL	5MG	3		0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE
088988	001	CAPSULE; ORAL	25MG	3		0	CHLORDIAZEPOXIDE HYDROCHLORIDE	CHLORDIAZEPOXIDE HYDROCHLORIDE
088989	001	CAPSULE; ORAL	250MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
088990	001	CAPSULE; ORAL	500MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
088991	001	CAPSULE; ORAL	650MG;50MG	3		0	BUCET	ACETAMINOPHEN; BUTALBITAL
088994	001	CAPSULE; ORAL	100MG	3		0	PHENYLBUTAZONE	PHENYLBUTAZONE
088997	001	ELIXIR; ORAL	0.5MG/5ML	3		0	DEXAMETHASONE	DEXAMETHASONE
088999	001	TABLET; ORAL	25MG	1	AB	0	DIPYRIDAMOLE	DIPYRIDAMOLE
089000	001	TABLET; ORAL	50MG	1	AB	0	DIPYRIDAMOLE	DIPYRIDAMOLE
089001	001	TABLET; ORAL	75MG	1	AB	0	DIPYRIDAMOLE	DIPYRIDAMOLE
089003	001	INJECTABLE; INJECTION	50MG/ML	3		0	PHENYTOIN SODIUM	PHENYTOIN SODIUM
089006	001	CAPSULE; ORAL	500MG;5MG	3		0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE
089007	001	CAPSULE; ORAL	325MG;50MG;40MG	1		1	BUTALBITAL, ACETAMINOPHEN AND CAFFEINE	ACETAMINOPHEN; BUTALBITAL; CAFFEINE
089008	001	CAPSULE; ORAL	500MG;5MG	1	AA	0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE
089011	001	INJECTABLE; INJECTION	10MG/VIAL	3		0	VINBLASTINE SULFATE	VINBLASTINE SULFATE
089013	001	SYRUP; ORAL	6.25MG/5ML	3		0	PROMETHAZINE	PROMETHAZINE HYDROCHLORIDE
089018	001	SYRUP; ORAL	10MG/5ML;30MG/5ML;1.25MG/5ML	3		0	TRIPROLIDINE AND PSEUDOEPHEDRINE HYDROCHLORIDES W/ CODEINE	CODEINE PHOSPHATE; PSEUDOEPHEDRINE HYDROCHLORIDE; TRIPROLIDINE HYDROCHLORIDE
089019	001	TABLET; ORAL	0.25MG	3		0	RESERPINE	RESERPINE
089020	001	TABLET; ORAL	0.1MG	3		0	RESERPINE	RESERPINE
089021	001	SYRUP; ORAL	2MG/5ML	3		0	CYPROHEPTADINE HYDROCHLORIDE	CYPROHEPTADINE HYDROCHLORIDE
089023	001	CAPSULE; ORAL	325MG;50MG;40MG	3		0	TRIAD	ACETAMINOPHEN; BUTALBITAL; CAFFEINE
089024	001	LOTION; TOPICAL	1%	3		0	HYDROCORTISONE	HYDROCORTISONE
089025	001	CAPSULE; ORAL	389MG;32.4MG;65MG	3		0	PROPOXYPHENE COMPOUND 65	ASPIRIN; CAFFEINE; PROPOXYPHENE HYDROCHLORIDE
089026	001	TABLET, EXTENDED RELEASE; ORAL	250MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089027	001	TABLET, EXTENDED RELEASE; ORAL	500MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089028	001	TABLET; ORAL	10MG	3		0	PREDNISONE	PREDNISONE
089029	001	INJECTABLE; INJECTION	100MG/ML	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089030	001	INJECTABLE; INJECTION	500MG/ML	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089031	001	CAPSULE; ORAL	EQ 25MG HCL	3		0	HYDROXYZINE PAMOATE	HYDROXYZINE PAMOATE
089032	001	CAPSULE; ORAL	EQ 50MG HCL	3		0	HYDROXYZINE PAMOATE	HYDROXYZINE PAMOATE
089033	001	CAPSULE; ORAL	EQ 100MG HCL	3		0	HYDROXYZINE PAMOATE	HYDROXYZINE PAMOATE
089040	001	CAPSULE; ORAL	25MG	3		0	DIPHENHYDRAMINE HYDROCHLORIDE	DIPHENHYDRAMINE HYDROCHLORIDE
089041	001	CAPSULE; ORAL	50MG	3		0	DIPHENHYDRAMINE HYDROCHLORIDE	DIPHENHYDRAMINE HYDROCHLORIDE
089042	001	TABLET, EXTENDED RELEASE; ORAL	750MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089043	001	INJECTABLE; INJECTION	100MG/ML	3		0	TRIMETHOBENZAMIDE HYDROCHLORIDE	TRIMETHOBENZAMIDE HYDROCHLORIDE
089047	001	SOLUTION/DROPS; OPHTHALMIC	15%	3		0	SULF-15	SULFACETAMIDE SODIUM
089048	001	TABLET; ORAL	100MG	3		0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE
089049	001	SUSPENSION; ORAL, RECTAL	15GM/60ML	3		0	SODIUM POLYSTYRENE SULFONATE	SODIUM POLYSTYRENE SULFONATE
089051	001	TABLET; ORAL	25MG	3		0	CHLORTHALIDONE	CHLORTHALIDONE
089052	001	TABLET; ORAL	50MG	3		0	CHLORTHALIDONE	CHLORTHALIDONE
089057	001	TABLET; ORAL	4MG	3		0	CYPROHEPTADINE HYDROCHLORIDE	CYPROHEPTADINE HYDROCHLORIDE
089058	001	TABLET; ORAL	0.5MG	1	AA	0	BENZTROPINE MESYLATE	BENZTROPINE MESYLATE
089059	001	TABLET; ORAL	1MG	1	AA	0	BENZTROPINE MESYLATE	BENZTROPINE MESYLATE
089060	001	TABLET; ORAL	2MG	1	AA	0	BENZTROPINE MESYLATE	BENZTROPINE MESYLATE
089063	001	INJECTABLE; INJECTION	10 UNITS/ML	3		0	HEPARIN LOCK FLUSH	HEPARIN SODIUM
089064	001	INJECTABLE; INJECTION	100 UNITS/ML	3		0	HEPARIN LOCK FLUSH	HEPARIN SODIUM
089066	001	LOTION; TOPICAL	1%	3		0	STIE-CORT	HYDROCORTISONE
089067	001	CAPSULE; ORAL	325MG;50MG;40MG	3		0	BUTALBITAL, ACETAMINOPHEN AND CAFFEINE	ACETAMINOPHEN; BUTALBITAL; CAFFEINE
089068	001	SOLUTION/DROPS; OPHTHALMIC	30%	3		0	SULFACETAMIDE SODIUM	SULFACETAMIDE SODIUM
089069	001	INJECTABLE; INJECTION	100MG/ML	1	AP	1	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089070	001	INJECTABLE; INJECTION	500MG/ML	1	AP	1	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089071	001	TABLET; ORAL	10MG	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089072	001	TABLET; ORAL	25MG	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089073	001	TABLET; ORAL	50MG	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089074	001	LOTION; TOPICAL	2.5%	1	AT	0	STIE-CORT	HYDROCORTISONE
089080	001	TABLET; ORAL	300MG;30MG	3		0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089081	001	SYRUP; ORAL	15MG/5ML	1	AA	0	PRELONE	PREDNISOLONE
089082	001	TABLET; ORAL	750MG	3		0	METHOCARBAMOL	METHOCARBAMOL
089094	001	INJECTABLE; INJECTION	100MG/ML	3		0	TRIMETHOBENZAMIDE HYDROCHLORIDE	TRIMETHOBENZAMIDE HYDROCHLORIDE
089095	001	TABLET; ORAL	5MG	1	AA	1	URECHOLINE	BETHANECHOL CHLORIDE
089096	001	TABLET; ORAL	50MG	1	AA	1	URECHOLINE	BETHANECHOL CHLORIDE
089097	001	TABLET; ORAL	10MG	1	AA	1	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE
089098	001	TABLET; ORAL	100MG	1	AA	1	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE
089099	001	LIQUID; N/A	100%	3		0	BACTERIOSTATIC WATER FOR INJECTION IN PLASTIC CONTAINER	STERILE WATER FOR INJECTION
089100	001	LIQUID; N/A	100%	3		0	BACTERIOSTATIC WATER FOR INJECTION IN PLASTIC CONTAINER	STERILE WATER FOR INJECTION
089101	001	CAPSULE; ORAL	25MG	3		0	DIPHENHYDRAMINE HYDROCHLORIDE	DIPHENHYDRAMINE HYDROCHLORIDE
089102	001	CAPSULE; ORAL	325MG;50MG;40MG	3		0	FEMCET	ACETAMINOPHEN; BUTALBITAL; CAFFEINE
089103	001	TABLET; ORAL	10MG	3		0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE
089104	001	TABLET; ORAL	25MG	3		0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE
089105	001	TABLET; ORAL	50MG	3		0	THIORIDAZINE HYDROCHLORIDE	THIORIDAZINE HYDROCHLORIDE
089106	001	INJECTABLE; INJECTION	25MG/ML	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089107	001	INJECTABLE; INJECTION	50MG/ML	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089109	001	TABLET; ORAL	25MG	3		0	PROMETHAZINE HYDROCHLORIDE	PROMETHAZINE HYDROCHLORIDE
089110	001	TABLET; ORAL	250MG	3		0	TOLBUTAMIDE	TOLBUTAMIDE
089111	001	TABLET; ORAL	500MG	3		0	TOLBUTAMIDE	TOLBUTAMIDE
089113	001	TABLET; ORAL	12.5MG	3		0	MECLIZINE HYDROCHLORIDE	MECLIZINE HYDROCHLORIDE
089114	001	TABLET; ORAL	25MG	3		0	MECLIZINE HYDROCHLORIDE	MECLIZINE HYDROCHLORIDE
089115	001	CAPSULE; ORAL	325MG;50MG;40MG	3		0	MEDIGESIC PLUS	ACETAMINOPHEN; BUTALBITAL; CAFFEINE
089116	001	TABLET, EXTENDED RELEASE; ORAL	6MG;120MG	3		0	BROMPHERIL	DEXBROMPHENIRAMINE MALEATE; PSEUDOEPHEDRINE SULFATE
089117	001	TABLET; ORAL	25MG	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089120	001	CAPSULE, EXTENDED RELEASE; ORAL	EQ 30MG BASE	3		0	PHENTERMINE RESIN 30	PHENTERMINE RESIN COMPLEX
089121	001	TABLET; ORAL	10MG	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089122	001	TABLET; ORAL	25MG	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089123	001	TABLET; ORAL	50MG	3		0	HYDROXYZINE HYDROCHLORIDE	HYDROXYZINE HYDROCHLORIDE
089124	001	SOLUTION; TOPICAL	0.01%	1	AT	0	FLUOCINOLONE ACETONIDE	FLUOCINOLONE ACETONIDE
089126	001	TABLET; ORAL	325MG;200MG	3		0	MEPROBAMATE AND ASPIRIN	ASPIRIN; MEPROBAMATE
089127	001	TABLET; ORAL	325MG;200MG	3		0	MEPRO-ASPIRIN	ASPIRIN; MEPROBAMATE
089129	001	LOTION; TOPICAL	0.1%	1	AT	0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE
089130	001	TABLET; ORAL	25MG	3		0	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE
089131	001	TABLET, EXTENDED RELEASE; ORAL	450MG	3		0	THEO-DUR	THEOPHYLLINE
089132	001	TABLET, EXTENDED RELEASE; ORAL	500MG	3		0	THEOLAIR-SR	THEOPHYLLINE
089135	001	TABLET; ORAL	2.5MG	3		0	METHYCLOTHIAZIDE	METHYCLOTHIAZIDE
089136	001	TABLET; ORAL	5MG	3		0	METHYCLOTHIAZIDE	METHYCLOTHIAZIDE
089137	001	TABLET; ORAL	25MG;25MG	3		0	SPIRONOLACTONE AND HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE; SPIRONOLACTONE
089139	001	TABLET, EXTENDED RELEASE; ORAL	6MG;120MG	3		0	RESPORAL	DEXBROMPHENIRAMINE MALEATE; PSEUDOEPHEDRINE SULFATE
089141	001	SOLUTION; ORAL	150MG/15ML	3		0	AEROLATE	THEOPHYLLINE
089143	001	INJECTABLE; INJECTION	EQ 40MG BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089144	001	INJECTABLE; INJECTION	EQ 125MG BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089145	001	CAPSULE; ORAL	EQ 25MG HCL	3		0	HYDROXYZINE PAMOATE	HYDROXYZINE PAMOATE
089146	001	CAPSULE; ORAL	EQ 50MG HCL	3		0	HYDROXYZINE PAMOATE	HYDROXYZINE PAMOATE
089152	001	INJECTABLE; INJECTION	50MG/ML	3		0	FLUOROURACIL	FLUOROURACIL
089158	001	INJECTABLE; INJECTION	EQ 25MG BASE/ML	3		0	METHOTREXATE SODIUM	METHOTREXATE SODIUM
089160	001	TABLET; ORAL	500MG;5MG	1	AA	0	ANEXSIA	ACETAMINOPHEN; HYDROCODONE BITARTRATE
089161	001	INJECTABLE; INJECTION	EQ 25MG BASE/ML	3		0	ABITREXATE	METHOTREXATE SODIUM
089162	001	SOLUTION/DROPS; OPHTHALMIC	1%	3		0	CYCLOPENTOLATE HYDROCHLORIDE	CYCLOPENTOLATE HYDROCHLORIDE
089163	001	INJECTABLE; INJECTION	2MEQ/ML	3		0	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE
089164	001	TABLET, EXTENDED RELEASE; ORAL	324MG	3		0	QUINIDINE GLUCONATE	QUINIDINE GLUCONATE
089166	001	CAPSULE; ORAL	356.4MG;30MG;16MG	3		0	SYNALGOS-DC-A	ACETAMINOPHEN; CAFFEINE; DIHYDROCODEINE BITARTRATE
089169	001	INJECTABLE; INJECTION	EQ 4MG PHOSPHATE/ML	3		0	DEXAMETHASONE SODIUM PHOSPHATE	DEXAMETHASONE SODIUM PHOSPHATE
089170	001	SUSPENSION/DROPS; OPHTHALMIC	0.1%	3		0	DEXAMETHASONE	DEXAMETHASONE
089171	001	SOLUTION/DROPS; OPHTHALMIC	0.5%	3		0	TROPICAMIDE	TROPICAMIDE
089172	001	SOLUTION/DROPS; OPHTHALMIC	1%	3		0	TROPICAMIDE	TROPICAMIDE
089173	001	INJECTABLE; INJECTION	EQ 500MG BASE/VIAL	3		0	A-METHAPRED	METHYLPREDNISOLONE SODIUM SUCCINATE
089174	001	INJECTABLE; INJECTION	EQ 1GM BASE/VIAL	3		0	A-METHAPRED	METHYLPREDNISOLONE SODIUM SUCCINATE
089175	001	TABLET; ORAL	325MG;50MG;40MG	1	AA	0	BUTALBITAL, ACETAMINOPHEN AND CAFFEINE	ACETAMINOPHEN; BUTALBITAL; CAFFEINE
089177	001	TABLET; ORAL	1MG	3		0	FOLIC ACID	FOLIC ACID
089178	001	TABLET; ORAL	100MG	3		0	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE
089179	001	SYRUP; ORAL	12.5MG/5ML	3		0	BELDIN	DIPHENHYDRAMINE HYDROCHLORIDE
089180	001	INJECTABLE; INJECTION	EQ 25MG BASE/ML	3		0	FOLEX PFS	METHOTREXATE SODIUM
089183	001	TABLET; ORAL	300MG;15MG	3		0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089184	001	TABLET; ORAL	300MG;30MG	3		0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089185	001	TABLET; ORAL	300MG;60MG	3		0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089186	001	INJECTABLE; INJECTION	EQ 500MG BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089187	001	INJECTABLE; INJECTION	EQ 500MG BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089188	001	INJECTABLE; INJECTION	EQ 1GM BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089189	001	INJECTABLE; INJECTION	EQ 1GM BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089190	001	TABLET; ORAL	5MG	3		0	ISOSORBIDE DINITRATE	ISOSORBIDE DINITRATE
089191	001	TABLET; ORAL	10MG	3		0	ISOSORBIDE DINITRATE	ISOSORBIDE DINITRATE
089192	001	TABLET; ORAL	20MG	3		0	ISOSORBIDE DINITRATE	ISOSORBIDE DINITRATE
089193	001	TABLET; ORAL	325MG;400MG	3		0	METHOCARBAMOL AND ASPIRIN	ASPIRIN; METHOCARBAMOL
089199	001	SYRUP; ORAL	2MG/5ML	3		0	CYPROHEPTADINE HYDROCHLORIDE	CYPROHEPTADINE HYDROCHLORIDE
089200	001	CAPSULE; ORAL	25MG;25MG	3		0	HYDRALAZINE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE
089201	001	CAPSULE; ORAL	50MG;50MG	3		0	HYDRALAZINE HYDROCHLORIDE AND HYDROCHLOROTHIAZIDE	HYDRALAZINE HYDROCHLORIDE; HYDROCHLOROTHIAZIDE
089202	001	INJECTABLE; INJECTION	5MG/ML	1		1	FOLIC ACID	FOLIC ACID
089207	001	TABLET; ORAL	16MG	3		0	METHYLPREDNISOLONE	METHYLPREDNISOLONE
089208	001	TABLET; ORAL	24MG	3		0	METHYLPREDNISOLONE	METHYLPREDNISOLONE
089209	001	TABLET; ORAL	32MG	3		0	METHYLPREDNISOLONE	METHYLPREDNISOLONE
089211	001	TABLET; ORAL	0.5MG	3		0	BENZTROPINE MESYLATE	BENZTROPINE MESYLATE
089212	001	TABLET; ORAL	1MG	3		0	BENZTROPINE MESYLATE	BENZTROPINE MESYLATE
089213	001	TABLET; ORAL	2MG	3		0	BENZTROPINE MESYLATE	BENZTROPINE MESYLATE
089218	001	TABLET; ORAL	10MG	3		0	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE
089219	001	CAPSULE; ORAL	250MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089220	001	CAPSULE; ORAL	375MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089221	001	CAPSULE; ORAL	500MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089222	001	TABLET; ORAL	50MG	3		0	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE
089223	001	ELIXIR; ORAL	80MG/15ML	3		0	THEOPHYLLINE	THEOPHYLLINE
089231	001	TABLET; ORAL	650MG;30MG	3		0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089233	001	TABLET; SUBLINGUAL	0.5MG	3		0	ERGOLOID MESYLATES	ERGOLOID MESYLATES
089234	001	TABLET; SUBLINGUAL	1MG	3		0	ERGOLOID MESYLATES	ERGOLOID MESYLATES
089238	001	TABLET; ORAL	300MG;30MG	1	AA	0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089239	001	INJECTABLE; INJECTION	12.5GM/50ML	3		0	MANNITOL 25%	MANNITOL
089240	001	INJECTABLE; INJECTION	12.5GM/50ML	3		0	MANNITOL 25%	MANNITOL
089243	001	SYRUP; ORAL	50MG/5ML	3		0	LANIAZID	ISONIAZID
089244	001	TABLET; ORAL	300MG;60MG	3		0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089245	001	TABLET; ORAL	5MG	1	AB	0	PREDNISONE	PREDNISONE
089246	001	TABLET; ORAL	10MG	1	AB	0	PREDNISONE	PREDNISONE
089247	001	TABLET; ORAL	20MG	1	AB	0	PREDNISONE	PREDNISONE
089248	001	Injectable; Injection	50MG/ML	3		0	NANDROLONE DECANOATE	NANDROLONE DECANOATE
089249	001	Injectable; Injection	100MG/ML	3		0	NANDROLONE DECANOATE	NANDROLONE DECANOATE
089250	001	Injectable; Injection	200MG/ML	3		0	NANDROLONE DECANOATE	NANDROLONE DECANOATE
089251	001	INJECTABLE; INJECTION	EQ 5MG BASE/ML	3		0	PROCHLORPERAZINE EDISYLATE	PROCHLORPERAZINE EDISYLATE
089252	001	SOLUTION; INHALATION	1%	3		0	ISOETHARINE HYDROCHLORIDE S/F	ISOETHARINE HYDROCHLORIDE
089253	001	TABLET; ORAL	300MG;30MG	3		0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089254	001	TABLET; ORAL	300MG;60MG	3		0	ACETAMINOPHEN AND CODEINE PHOSPHATE	ACETAMINOPHEN; CODEINE PHOSPHATE
089256	001	Injectable; Injection	100MG/ML	3		0	PROCAINAMIDE HCL	PROCAINAMIDE HYDROCHLORIDE
089257	001	Injectable; Injection	500MG/ML	3		0	PROCAINAMIDE HCL	PROCAINAMIDE HYDROCHLORIDE
089258	001	TABLET; ORAL	25MG	3		0	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE
089259	001	TABLET; ORAL	50MG	3		0	HYDRALAZINE HYDROCHLORIDE	HYDRALAZINE HYDROCHLORIDE
089263	001	INJECTABLE; INJECTION	EQ 25MG BASE/ML	3		0	METHOTREXATE SODIUM	METHOTREXATE SODIUM
089264	001	Injectable; Injection	EQ 40MG BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089265	001	Injectable; Injection	EQ 125MG BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089266	001	Injectable; Injection	EQ 500MG BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089267	001	Injectable; Injection	EQ 1GM BASE/VIAL	3		0	METHYLPREDNISOLONE SODIUM SUCCINATE	METHYLPREDNISOLONE SODIUM SUCCINATE
089268	001	CAPSULE; ORAL	325MG;50MG	3		0	TRIAPRIN	ACETAMINOPHEN; BUTALBITAL
089271	001	TABLET; ORAL	500MG;5MG	3		0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE
089273	001	CREAM; TOPICAL	1%	3		0	HYDROCORTISONE	HYDROCORTISONE
089274	001	CREAM; TOPICAL	0.025%	3		0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE
089275	001	CREAM; TOPICAL	0.1%	3		0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE
089276	001	CREAM; TOPICAL	0.5%	3		0	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE
089280	001	Injectable; Injection	EQ 4MG PHOSPHATE/ML	3		0	DEXAMETHASONE SODIUM PHOSPHATE	DEXAMETHASONE SODIUM PHOSPHATE
089281	001	Injectable; Injection	EQ 10MG PHOSPHATE/ML	3		0	DEXAMETHASONE SODIUM PHOSPHATE	DEXAMETHASONE SODIUM PHOSPHATE
089282	001	Injectable; Injection	EQ 20MG PHOSPHATE/ML	3		0	DEXAMETHASONE SODIUM PHOSPHATE	DEXAMETHASONE SODIUM PHOSPHATE
089283	001	Injectable; Injection	100MG/ML	3		0	TESTOSTERONE PROPIONATE	TESTOSTERONE PROPIONATE
089284	001	TABLET, EXTENDED RELEASE; ORAL	500MG	3		0	PROCAINAMIDE HYDROCHLORIDE	PROCAINAMIDE HYDROCHLORIDE
089285	001	TABLET; ORAL	25MG	3		0	CHLORTHALIDONE	CHLORTHALIDONE
089286	001	TABLET; ORAL	50MG	3		0	CHLORTHALIDONE	CHLORTHALIDONE
089290	001	TABLET; ORAL	500MG;5MG	3		0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE
089291	001	TABLET; ORAL	500MG;5MG	3		0	HYDROCODONE BITARTRATE AND ACETAMINOPHEN	ACETAMINOPHEN; HYDROCODONE BITARTRATE
089293	001	Injectable; Injection	EQ 20MG BASE/VIAL	3		0	METHOTREXATE SODIUM	METHOTREXATE SODIUM
089294	001	Injectable; Injection	EQ 50MG BASE/VIAL	3		0	METHOTREXATE SODIUM	METHOTREXATE SODIUM
089295	001	Injectable; Injection	EQ 100MG BASE/VIAL	3		0	METHOTREXATE SODIUM	METHOTREXATE SODIUM
